level_0,index,DATE,station,name,prcp,snow,tmax,tmin,target,rolling_3_tmax,tmax_pct_change,rolling_3_tmin,tmin_pct_change,rolling_3_prcp,prcp_pct_change,rolling_14_tmax,rolling_14_tmin,rolling_14_prcp
13079,13588,2012-04-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,79.0,54.0,82.0,76.66666666666667,-0.01688888888888894,55.333333333333336,-0.10107015457788344,0.0,-1.0,80.35714285714286,60.07142857142857,0.10214285714285713
13080,13589,2012-04-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,82.0,59.0,71.0,79.0,0.019538188277087008,56.0,-0.028235294117647074,0.0,-1.0,80.42857142857143,60.714285714285715,0.10214285714285713
13081,13590,2012-04-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",2.23,0.0,71.0,60.0,73.0,77.33333333333333,-0.10531053105310535,57.666666666666664,-0.012925969447708562,0.7433333333333327,7.530054644808742,79.35714285714286,60.785714285714285,0.26142857142857145
13082,13591,2012-04-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,73.0,59.0,83.0,75.33333333333333,-0.072595281306715,59.333333333333336,-0.03051643192488258,0.7433333333333327,-1.0,78.71428571428571,60.857142857142854,0.2614285714285714
13083,13592,2012-04-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,83.0,62.0,82.0,75.66666666666667,0.04968383017163508,60.333333333333336,0.015204678362573134,0.7433333333333327,-1.0,79.07142857142857,61.07142857142857,0.2614285714285714
13084,13593,2012-04-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,82.0,61.0,79.0,79.33333333333333,0.03330333033303325,60.666666666666664,0.0011723329425556526,0.0,-1.0,79.35714285714286,60.92857142857143,0.2614285714285714
13085,13594,2012-04-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,79.0,62.0,80.0,81.33333333333333,-0.004500450045004552,61.666666666666664,0.014018691588784996,0.0,-1.0,79.35714285714286,61.142857142857146,0.2614285714285714
13086,13595,2012-04-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,80.0,65.0,81.0,80.33333333333333,0.00991884580703344,62.666666666666664,0.06557377049180328,0.0,-1.0,79.21428571428571,61.0,0.2614285714285714
13087,13596,2012-04-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,81.0,72.0,77.0,80.0,0.02439024390243905,66.33333333333333,0.16937354988399075,0.0,-1.0,79.07142857142857,61.57142857142857,0.2614285714285714
13088,13597,2012-04-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.5,0.0,77.0,58.0,74.0,79.33333333333333,-0.01910828025477707,65.0,-0.046948356807511686,0.16666666666666607,0.6826923076923076,78.5,60.857142857142854,0.29714285714285715
13089,13598,2012-04-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,74.0,54.0,79.0,77.33333333333333,-0.04866850321395783,61.333333333333336,-0.09785202863961809,0.16666666666666607,-1.0,77.78571428571429,59.857142857142854,0.29714285714285715
13090,13599,2012-04-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,79.0,51.0,80.0,76.66666666666667,0.013748854262144795,54.333333333333336,-0.13872135102533173,0.16666666666666607,-1.0,77.92857142857143,59.214285714285715,0.195
13091,13600,2012-04-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,80.0,53.0,83.0,77.66666666666667,0.021897810218978023,52.666666666666664,-0.10060606060606064,0.0,-1.0,78.28571428571429,58.92857142857143,0.19499999999999998
13092,13601,2012-04-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,83.0,57.0,70.0,80.66666666666667,0.053490480507706176,53.666666666666664,-0.035066505441354257,0.0,-1.0,78.78571428571429,59.07142857142857,0.19499999999999998
13093,13602,2012-04-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.08,0.0,70.0,56.0,75.0,77.66666666666667,-0.1042047531992687,55.333333333333336,-0.05428226779252113,0.026666666666666075,-0.6014234875444839,78.14285714285714,59.214285714285715,0.20071428571428568
13094,13603,2012-04-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,75.0,46.0,82.0,76.0,-0.03403863845446177,53.0,-0.21078431372549017,0.026666666666666075,-1.0,77.64285714285714,58.285714285714285,0.20071428571428568
13095,13604,2012-04-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,82.0,52.0,75.0,75.66666666666667,0.0455373406193078,51.333333333333336,-0.09900990099009903,0.026666666666666075,-1.0,78.42857142857143,57.714285714285715,0.041428571428571426
13096,13605,2012-04-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,75.0,52.0,86.0,77.33333333333333,-0.04545454545454543,50.0,-0.09113607990012486,0.0,-1.0,78.57142857142857,57.214285714285715,0.041428571428571426
13097,13606,2012-04-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,86.0,53.0,89.0,81.0,0.0915684496826835,52.333333333333336,-0.0631313131313131,0.0,-1.0,78.78571428571429,56.57142857142857,0.041428571428571426
13098,13607,2012-04-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,65.0,88.0,83.33333333333333,0.12252252252252244,56.666666666666664,0.14321608040201012,0.0,-1.0,79.28571428571429,56.857142857142854,0.041428571428571426
13099,13608,2012-04-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,88.0,70.0,89.0,87.66666666666667,0.1009830205540661,62.666666666666664,0.21890547263681587,0.0,-1.0,79.92857142857143,57.42857142857143,0.041428571428571426
13100,13609,2012-04-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,68.0,87.0,88.66666666666667,0.10460992907801421,67.66666666666667,0.1796778190830235,0.0,-1.0,80.57142857142857,57.642857142857146,0.041428571428571426
13101,13610,2012-04-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,69.0,86.0,88.0,0.07407407407407407,69.0,0.2014925373134328,0.0,-1.0,81.0,57.42857142857143,0.041428571428571426
13102,13611,2012-04-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,86.0,68.0,85.0,87.33333333333333,0.05336832895888019,68.33333333333333,0.16953316953316946,0.0,-1.0,81.64285714285714,58.142857142857146,0.005714285714285714
13103,13612,2012-04-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,85.0,72.0,88.0,86.0,0.031195840554592697,69.66666666666667,0.2115384615384615,0.0,-1.0,82.42857142857143,59.42857142857143,0.005714285714285714
13104,13613,2012-05-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,88.0,71.0,85.0,86.33333333333333,0.05932932072227002,70.33333333333333,0.1666666666666667,0.0,-1.0,83.07142857142857,60.857142857142854,0.005714285714285714
13105,13614,2012-05-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,85.0,71.0,91.0,86.0,0.01883561643835614,71.33333333333333,0.14252873563218385,0.0,-1.0,83.42857142857143,62.142857142857146,0.005714285714285714
13106,13615,2012-05-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,71.0,93.0,88.0,0.08333333333333333,71.0,0.12443438914027144,0.0,-1.0,84.0,63.142857142857146,0.005714285714285714
13107,13616,2012-05-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,73.0,92.0,89.66666666666667,0.08590492076730614,71.66666666666667,0.1342952275249722,0.0,0.0,85.64285714285714,64.35714285714286,0.0
13108,13617,2012-05-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,67.0,90.0,92.0,0.05921052631578942,70.33333333333333,0.017353579175704927,0.0,0.0,86.85714285714286,65.85714285714286,0.0
13109,13618,2012-05-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,74.0,88.0,91.66666666666667,0.029411764705882328,71.33333333333333,0.09745762711864403,0.0,0.0,87.42857142857143,67.42857142857143,0.0
13110,13619,2012-05-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,88.0,70.0,72.0,90.0,-0.0040420371867421635,70.33333333333333,0.018711018711018802,0.0,0.0,88.35714285714286,68.71428571428571,0.0
13111,13620,2012-05-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,72.0,67.0,83.0,83.33333333333333,-0.17579721995094036,70.33333333333333,-0.038934426229508115,0.0,0.0,87.35714285714286,69.71428571428571,0.0
13112,13621,2012-05-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,83.0,61.0,82.0,81.0,-0.04519309778142977,66.0,-0.12139917695473254,0.0,0.0,86.92857142857143,69.42857142857143,0.0
13113,13622,2012-05-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,82.0,60.0,76.0,79.0,-0.05202312138728324,62.666666666666664,-0.12681912681912674,0.0,0.0,86.5,68.71428571428571,0.0
13114,13623,2012-05-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.69,0.0,76.0,64.0,73.0,80.33333333333333,-0.11185308848080132,61.666666666666664,-0.06471816283924846,0.2299999999999994,13.0,85.57142857142857,68.42857142857143,0.04928571428571428
13115,13624,2012-05-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.11,0.0,73.0,64.0,83.0,77.0,-0.13682432432432431,62.666666666666664,-0.05981112277019934,0.26666666666666605,0.925,84.57142857142857,68.07142857142857,0.05714285714285714
13116,13625,2012-05-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,83.0,62.0,83.0,77.33333333333333,-0.016088060965283705,63.333333333333336,-0.08342133051742338,0.26666666666666605,-1.0,84.35714285714286,67.64285714285714,0.05714285714285714
13117,13626,2012-05-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,83.0,62.0,85.0,79.66666666666667,-0.014418999151823509,62.666666666666664,-0.07363927427961582,0.03666666666666608,-1.0,84.21428571428571,66.92857142857143,0.05714285714285714
13118,13627,2012-05-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,85.0,64.0,89.0,83.66666666666667,0.011904761904761904,62.666666666666664,-0.036559139784946265,0.0,-1.0,84.0,66.42857142857143,0.05714285714285714
13119,13628,2012-05-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,60.0,89.0,85.66666666666667,0.05593220338983043,62.0,-0.08596300326441779,0.0,-1.0,84.28571428571429,65.64285714285714,0.05714285714285714
13120,13629,2012-05-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,63.0,89.0,87.66666666666667,0.05772495755517832,62.333333333333336,-0.03183315038419316,0.0,-1.0,84.14285714285714,65.07142857142857,0.05714285714285714
13121,13630,2012-05-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,66.0,89.0,89.0,0.06132879045996588,63.0,0.022123893805309765,0.0,-1.0,83.85714285714286,64.57142857142857,0.05714285714285714
13122,13631,2012-05-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,69.0,89.0,89.0,0.06404782237403933,66.0,0.06622516556291401,0.0,-1.0,83.64285714285714,64.71428571428571,0.05714285714285714
13123,13632,2012-05-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,69.0,90.0,89.0,0.06495726495726498,68.0,0.07214206437291891,0.0,-1.0,83.57142857142857,64.35714285714286,0.05714285714285714
13124,13633,2012-05-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,67.0,92.0,89.33333333333333,0.07508532423208199,68.33333333333333,0.044543429844098065,0.0,-1.0,83.71428571428571,64.14285714285714,0.05714285714285714
13125,13634,2012-05-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,68.0,92.0,90.33333333333333,0.0805369127516779,68.0,0.05895439377085661,0.0,-1.0,85.14285714285714,64.21428571428571,0.05714285714285714
13126,13635,2012-05-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,73.0,95.0,91.33333333333333,0.0724396336386344,69.33333333333333,0.12184412733260157,0.0,-1.0,85.78571428571429,65.07142857142857,0.05714285714285714
13127,13636,2012-05-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,75.0,95.0,93.0,0.09555189456342676,72.0,0.1339092872570195,0.0,-1.0,86.71428571428571,66.14285714285714,0.05714285714285714
13128,13637,2012-05-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,74.0,93.0,94.0,0.07866991078669913,74.0,0.10683760683760678,0.0,-1.0,88.07142857142857,66.85714285714286,0.007857142857142858
13129,13638,2012-05-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,75.0,93.0,94.33333333333333,0.03910614525139665,74.66666666666667,0.10876451953537493,0.0,0.0,89.5,67.64285714285714,0.0
13130,13639,2012-05-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,72.0,95.0,93.66666666666667,0.030878859857482253,73.66666666666667,0.05329153605015668,0.0,0.0,90.21428571428571,68.35714285714286,0.0
13131,13640,2012-05-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.37,0.0,95.0,70.0,96.0,93.66666666666667,0.043137254901960805,72.33333333333333,0.015544041450777172,0.12333333333333274,13.0,91.07142857142857,68.92857142857143,0.02642857142857143
13132,13641,2012-05-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,67.0,93.0,94.66666666666667,0.0451010886469673,69.66666666666667,-0.030991735537190025,0.12333333333333274,-1.0,91.85714285714286,69.14285714285714,0.02642857142857143
13133,13642,2012-05-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.27,0.0,93.0,67.0,84.0,94.66666666666667,0.009302325581395394,68.0,-0.037948717948717896,0.21333333333333274,4.906250000000001,92.14285714285714,69.64285714285714,0.045714285714285714
13134,13643,2012-05-31,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.22,0.0,84.0,67.0,86.0,91.0,-0.08482490272373547,67.0,-0.041879468845761006,0.16333333333333275,2.5813953488372094,91.78571428571429,69.92857142857143,0.06142857142857143
13135,13644,2012-06-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,86.0,61.0,96.0,87.66666666666667,-0.060842433697347875,65.0,-0.12320328542094454,0.16333333333333275,-1.0,91.57142857142857,69.57142857142857,0.06142857142857143
13136,13645,2012-06-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,72.0,96.0,88.66666666666667,0.04266873545384021,66.66666666666667,0.03172978505629469,0.07333333333333274,-1.0,92.07142857142857,69.78571428571429,0.06142857142857143
13137,13646,2012-06-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,76.0,94.0,92.66666666666667,0.03703703703703706,69.66666666666667,0.08130081300812998,0.0,-1.0,92.57142857142857,70.28571428571429,0.06142857142857143
13138,13647,2012-06-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,75.0,97.0,95.33333333333333,0.012307692307692263,74.33333333333333,0.05846774193548381,0.0,-1.0,92.85714285714286,70.85714285714286,0.06142857142857143
13139,13648,2012-06-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,75.0,95.0,95.66666666666667,0.04061302681992344,75.33333333333333,0.05105105105105099,0.0,-1.0,93.21428571428571,71.35714285714286,0.06142857142857143
13140,13649,2012-06-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",1.59,0.0,95.0,69.0,76.0,95.33333333333333,0.016819571865443403,73.0,-0.029145728643216053,0.5299999999999995,8.085714285714285,93.42857142857143,71.07142857142857,0.17500000000000002
13141,13650,2012-06-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.2,0.0,76.0,69.0,87.0,89.33333333333333,-0.17455391776570983,71.0,-0.023255813953488316,0.5966666666666661,0.05660377358490575,92.07142857142857,70.64285714285714,0.18928571428571428
13142,13651,2012-06-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,70.0,91.0,86.0,-0.04918032786885246,69.33333333333333,-0.005076142131979753,0.5966666666666661,-1.0,91.5,70.35714285714286,0.18928571428571428
13143,13652,2012-06-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,69.0,93.0,84.66666666666667,-0.0039093041438624365,69.33333333333333,-0.013278855975485218,0.06666666666666608,-1.0,91.35714285714286,69.92857142857143,0.18928571428571428
13144,13653,2012-06-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,75.0,98.0,90.33333333333333,0.01798279906176696,71.33333333333333,0.06924643584521391,0.0,-1.0,91.35714285714286,70.14285714285714,0.18928571428571428
13145,13654,2012-06-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,98.0,78.0,91.0,94.0,0.07020280811232452,74.0,0.10303030303030312,0.0,-1.0,91.57142857142857,70.71428571428571,0.16285714285714284
13146,13655,2012-06-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,70.0,91.0,94.0,-0.0023492560689114448,74.33333333333333,-0.01309164149043306,0.0,-1.0,91.21428571428571,70.92857142857143,0.16285714285714284
13147,13656,2012-06-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.7,0.0,91.0,70.0,94.0,93.33333333333333,-0.0007843137254901738,72.66666666666667,-0.016064257028112393,0.23333333333333273,2.616236162361624,91.07142857142857,71.14285714285714,0.19357142857142856
13148,13657,2012-06-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,77.0,92.0,92.0,0.024124513618676974,72.33333333333333,0.07157057654075541,0.23333333333333273,-1.0,91.78571428571429,71.85714285714286,0.17785714285714288
13149,13658,2012-06-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.33,0.0,92.0,69.0,93.0,92.33333333333333,-0.0023237800154918007,72.0,-0.0473372781065089,0.34333333333333277,0.6382978723404256,92.21428571428571,72.42857142857143,0.20142857142857143
13150,13659,2012-06-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,74.0,91.0,93.0,0.010869565217391304,73.33333333333333,0.019685039370078768,0.10999999999999942,-1.0,92.0,72.57142857142857,0.20142857142857143
13151,13660,2012-06-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,73.0,92.0,92.0,-0.007014809041309387,72.0,0.008884501480750191,0.10999999999999942,-1.0,91.64285714285714,72.35714285714286,0.20142857142857143
13152,13661,2012-06-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,76.0,93.0,92.0,0.00546448087431694,74.33333333333333,0.049309664694280046,0.0,-1.0,91.5,72.42857142857143,0.20142857142857143
13153,13662,2012-06-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,75.0,93.0,92.0,0.019577133907595995,74.66666666666667,0.03550295857988163,0.0,-1.0,91.21428571428571,72.42857142857143,0.20142857142857143
13154,13663,2012-06-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,76.0,94.0,92.66666666666667,0.021176470588235317,75.66666666666667,0.04211557296767872,0.0,-1.0,91.07142857142857,72.92857142857143,0.08785714285714284
13155,13664,2012-06-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,74.0,97.0,93.33333333333333,0.01778808971384373,75.0,0.009746588693957031,0.0,-1.0,92.35714285714286,73.28571428571429,0.07357142857142855
13156,13665,2012-06-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,74.0,97.0,94.66666666666667,0.04221028396009212,74.66666666666667,0.00582524271844663,0.0,-1.0,93.07142857142857,73.57142857142857,0.07357142857142855
13157,13666,2012-06-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,77.0,100.0,96.0,0.0374331550802139,75.0,0.038535645472061716,0.0,-1.0,93.5,74.14285714285714,0.07357142857142855
13158,13667,2012-06-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,75.0,104.0,98.0,0.06382978723404255,75.33333333333333,0.011560693641618552,0.0,-1.0,94.0,74.14285714285714,0.07357142857142855
13159,13668,2012-06-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,104.0,77.0,106.0,100.33333333333333,0.10136157337367623,76.33333333333333,0.03953712632594024,0.0,-1.0,94.42857142857143,74.07142857142857,0.07357142857142855
13160,13669,2012-06-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,106.0,77.0,102.0,103.33333333333333,0.1099476439790576,76.33333333333333,0.032567049808429144,0.0,-1.0,95.5,74.57142857142857,0.07357142857142855
13161,13670,2012-06-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,102.0,83.0,100.0,104.0,0.05934718100890201,79.0,0.09933774834437085,0.0,-1.0,96.28571428571429,75.5,0.023571428571428556
13162,13671,2012-06-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,80.0,97.0,102.66666666666667,0.033973412112260036,80.0,0.056603773584905745,0.0,-1.0,96.71428571428571,75.71428571428571,0.023571428571428556
13163,13672,2012-06-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,79.0,96.0,99.66666666666667,-0.0007358351729212447,80.66666666666667,0.033644859813084085,0.0,0.0,97.07142857142857,76.42857142857143,0.0
13164,13673,2012-06-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,77.0,95.0,97.66666666666667,-0.013215859030837065,78.66666666666667,0.004659832246039196,0.0,0.0,97.28571428571429,76.64285714285714,0.0
13165,13674,2012-07-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.05,0.0,95.0,75.0,93.0,96.0,-0.026354319180087828,77.0,-0.023255813953488448,0.016666666666666077,13.000000000000062,97.57142857142857,76.78571428571429,0.0035714285714285557
13166,13675,2012-07-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,78.0,97.0,94.66666666666667,-0.04754937820043888,76.66666666666667,0.013927576601671283,0.016666666666666077,-1.0,97.64285714285714,76.92857142857143,0.0035714285714285557
13167,13676,2012-07-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,77.0,98.0,95.0,-0.009482129832239262,76.66666666666667,-0.0009267840593141535,0.016666666666666077,-1.0,97.92857142857143,77.07142857142857,0.0035714285714285557
13168,13677,2012-07-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,98.0,77.0,98.0,96.0,-0.0029069767441861085,77.33333333333333,-0.0018518518518517992,0.0,-1.0,98.28571428571429,77.14285714285714,0.0035714285714285557
13169,13678,2012-07-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,98.0,77.0,99.0,97.66666666666667,-0.005797101449275342,77.0,-0.0046168051708218435,0.0,-1.0,98.57142857142857,77.35714285714286,0.0035714285714285557
13170,13679,2012-07-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,77.0,101.0,98.33333333333333,0.002894356005788774,77.0,-0.007366482504604026,0.0,-1.0,98.71428571428571,77.57142857142857,0.0035714285714285557
13171,13680,2012-07-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,74.0,97.0,99.33333333333333,0.020202020202020204,76.0,-0.04339796860572489,0.0,-1.0,99.0,77.35714285714286,0.0035714285714285557
13172,13681,2012-07-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,74.0,97.0,99.0,-0.018076644974692756,75.0,-0.04251386321626625,0.0,-1.0,98.78571428571429,77.28571428571429,0.0035714285714285557
13173,13682,2012-07-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,77.0,93.0,98.33333333333333,-0.01308139534883727,75.0,-0.0036968576709797457,0.0,-1.0,98.28571428571429,77.28571428571429,0.0035714285714285557
13174,13683,2012-07-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.02,0.0,93.0,75.0,96.0,95.66666666666667,-0.04475421863536321,75.33333333333333,-0.027777777777777728,0.006666666666666075,3.000000000000013,97.35714285714286,77.14285714285714,0.0049999999999999845
13175,13684,2012-07-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,73.0,95.0,95.33333333333333,-0.009579955784819476,75.0,-0.044859813084112174,0.006666666666666075,-1.0,96.92857142857143,76.42857142857143,0.0049999999999999845
13176,13685,2012-07-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,75.0,96.0,94.66666666666667,-0.016272189349112405,74.33333333333333,-0.014084507042253495,0.006666666666666075,-1.0,96.57142857142857,76.07142857142857,0.0049999999999999845
13177,13686,2012-07-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,74.0,96.0,95.66666666666667,-0.0051813471502590676,74.0,-0.022641509433962186,0.0,-1.0,96.5,75.71428571428571,0.0049999999999999845
13178,13687,2012-07-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,75.0,91.0,95.66666666666667,-0.0051813471502590676,74.66666666666667,-0.007561436672967837,0.0,-1.0,96.5,75.57142857142857,0.0049999999999999845
13179,13688,2012-07-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,73.0,96.0,94.33333333333333,-0.05419450631031917,74.0,-0.032196969696969724,0.0,-1.0,96.21428571428571,75.42857142857143,0.0014285714285714127
13180,13689,2012-07-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,71.0,98.0,94.33333333333333,-0.004444444444444465,73.0,-0.05243088655862729,0.0,-1.0,96.42857142857143,74.92857142857143,0.0014285714285714127
13181,13690,2012-07-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,98.0,77.0,99.0,95.0,0.015544041450777202,73.66666666666667,0.02764537654909435,0.0,-1.0,96.5,74.92857142857143,0.0014285714285714127
13182,13691,2012-07-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,76.0,101.0,97.66666666666667,0.02514792899408286,74.66666666666667,0.01526717557251903,0.0,-1.0,96.57142857142857,74.85714285714286,0.0014285714285714127
13183,13692,2012-07-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,101.0,79.0,105.0,99.33333333333333,0.04354243542435418,77.33333333333333,0.05333333333333334,0.0,-1.0,96.78571428571429,75.0,0.0014285714285714127
13184,13693,2012-07-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.71,0.0,105.0,77.0,107.0,101.66666666666667,0.080088170462895,77.33333333333333,0.02666666666666667,0.23666666666666605,12.616438356164387,97.21428571428571,75.0,0.05214285714285712
13185,13694,2012-07-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,107.0,76.0,101.0,104.33333333333333,0.09583028529626925,77.33333333333333,0.011406844106463932,0.23666666666666605,-1.0,97.64285714285714,75.14285714285714,0.05214285714285712
